,filename,shot_id,begin,end,transcript
5877,5539381671692122744.xml,1326,4473.1,4475.12,"Where's Alfie?  Off somewhere with Roxy, I shouldn't wonder. Those two are as thick as thieves."
5878,5539381671692122744.xml,1327,4475.13,4477.19,
5879,5539381671692122744.xml,1328,4477.2,4479.03,What's that supposed to mean?  They get on surprisingly well.
5880,5539381671692122744.xml,1329,4479.04,4484.21,As if Alfie'd be interested in  that scrawny excuse of a mattress.
5881,5539381671692122744.xml,1330,4484.22,4486.01,Let's hope you're right.  When you see my husband...
5882,5539381671692122744.xml,1331,4486.02,4492.1,"you give him a message from me,  will you? Tell him the wedding's off!"
5883,5539381671692122744.xml,1332,4492.11,4493.13,Come on. 
5884,5539381671692122744.xml,1333,4493.14,4501.02,"That's my cake.  Yeah, but Alfie said... I don't care what Alfie said.  That's my cake."
5885,5539381671692122744.xml,1334,4501.03,4514.04,"Why aren't you dressed?  Cos I'm not going and I don't think you should either. But it's Uncle Jack's wedding.  Open your eyes, Abi. Things aren't  right here... Are you girls ready?"
5886,5539381671692122744.xml,1335,4514.05,4521.16,Lauren...  Just leave her. We'll have a better time without her.
5887,5539381671692122744.xml,1336,4521.17,4532.12,"You guys go ahead. I'm going to make  sure everything's switched off. Don't you think  weddings are romantic? No, just a good excuse for  a free feed if you ask me."
5888,5539381671692122744.xml,1337,4532.13,4536.09,"Ah, there she is. My little Princess. "
5889,5539381671692122744.xml,1338,4536.1,4538.06,
5890,5539381671692122744.xml,1339,4538.07,4539.22,All ready to watch her  father marry her auntie.
5891,5539381671692122744.xml,1340,4539.23,4541.07,
5892,5539381671692122744.xml,1341,4541.08,4546.11,"Are you gonna go and  get that then, Sal."
5893,5539381671692122744.xml,1342,4546.12,4548.21,
5894,5539381671692122744.xml,1343,4548.22,4550.07,
5895,5539381671692122744.xml,1344,4550.08,4552.13,
5896,5539381671692122744.xml,1345,4552.14,4555.24,
5897,5539381671692122744.xml,1346,4556.0,4557.17,
5898,5539381671692122744.xml,1347,4557.18,4558.23,"We're all right for pegs, thank you.  I've come for the wedding."
5899,5539381671692122744.xml,1348,4558.24,4562.07,Julie... 
5900,5539381671692122744.xml,1349,4562.08,4570.1,"I thought you weren't coming.  I said I would. Oh, right. You better hurry up and get changed.  What are you like? "
5901,5539381671692122744.xml,1350,4570.11,4573.12,"I never thought I'd say this,  Billy...you can do better."
5902,5539381671692122744.xml,1351,4573.13,4576.13,
5903,5539381671692122744.xml,1352,4576.14,4593.06,"Come through.  Go and sit over there.  Ladies and gentleman.  Please be upstanding  for the bride... Oi, oi!  Do you like it? Ronnie, you look beautiful.  Thank you."
5904,5539381671692122744.xml,1353,4593.07,4595.13,
5905,5539381671692122744.xml,1354,4595.14,4597.07,"Peggy'll be sad to miss this.  Yeah, yeah."
5906,5539381671692122744.xml,1355,4597.08,4598.13,I really wish she was here. 
5907,5539381671692122744.xml,1356,4598.14,4600.21,"Well, I'm sure she's  having fun wherever she is."
5908,5539381671692122744.xml,1357,4600.22,4605.06,"Right. Can we go now?  Yes. Yeah. Oh, listen I've got a load of bags that need taking to the hotel..."
5909,5539381671692122744.xml,1358,4605.07,4608.15,"Mum, can you bring the veil.  Phil, I need you to take that."
5910,5539381671692122744.xml,1359,4608.16,4612.05,Give us it here.  How could he do this? 
5911,5539381671692122744.xml,1360,4612.06,4617.21,"Well, I'm sure that  Alfie meant well. If he didn't want to renew our  wedding vows he should've said instead of humiliating me."
5912,5539381671692122744.xml,1361,4617.22,4619.05,He must have had his reasons.  This was supposed to be our day.
5913,5539381671692122744.xml,1362,4619.06,4620.08,
5914,5539381671692122744.xml,1363,4620.09,4622.2,It was about me and Alfie...  not about the flamin' Mitchells.
5915,5539381671692122744.xml,1364,4622.21,4627.1,"Well, perhaps you could just  talk to him. How can I?"
5916,5539381671692122744.xml,1365,4627.11,4631.03,When he's gone off with Trailer Trash  Barbie from across the street.
5917,5539381671692122744.xml,1366,4631.04,4632.22,
5918,5539381671692122744.xml,1367,4632.23,4635.11,"If I didn't know better,  I'd say he's after another notch on his bedpost. Look."
5919,5539381671692122744.xml,1368,4635.12,4637.02,
5920,5539381671692122744.xml,1369,4637.03,4637.09,
5921,5539381671692122744.xml,1370,4637.1,4638.03,
5922,5539381671692122744.xml,1371,4638.04,4642.2,"Jim is a stubborn beggar.  I've had to ask Carol to miss the  wedding and be company for him,"
5923,5539381671692122744.xml,1372,4642.21,4644.13,
5924,5539381671692122744.xml,1373,4644.14,4645.04,"while I go on his behalf, cos he  don't want to sit in a wheelchair..."
5925,5539381671692122744.xml,1374,4645.05,4646.08,
5926,5539381671692122744.xml,1375,4646.09,4646.22,
5927,5539381671692122744.xml,1376,4646.23,4647.06,
5928,5539381671692122744.xml,1377,4647.07,4648.13,"Alfie Moon. A word in your lughole.  Yeah, I'm just running a bit late sweetheart..."
5929,5539381671692122744.xml,1378,4648.14,4650.02,
5930,5539381671692122744.xml,1379,4650.03,4653.1,"You can take all the time  in the world, darling,"
5931,5539381671692122744.xml,1380,4653.11,4655.11,"cos there ain't gonna be a poxy  wedding. Kim, give us that cake..."
5932,5539381671692122744.xml,1381,4655.12,4657.15,
5933,5539381671692122744.xml,1382,4657.16,4658.02,What you doing? 
5934,5539381671692122744.xml,1383,4658.03,4658.11,
5935,5539381671692122744.xml,1384,4658.12,4659.08,
5936,5539381671692122744.xml,1385,4659.09,4662.09,"Oh, I say.  And why's that? Because you decided to give it away!"
5937,5539381671692122744.xml,1386,4662.1,4664.16,
5938,5539381671692122744.xml,1387,4664.17,4666.22,"No, no, no, Kat, it  wasn't like that."
5939,5539381671692122744.xml,1388,4666.23,4668.22,"Oh, right, so they're not my  flowers over at the Mitchells? My case of Cava, my bunting..."
5940,5539381671692122744.xml,1389,4668.23,4669.23,
5941,5539381671692122744.xml,1390,4669.24,4672.07,"They were just on loan, that's all.  They weren't yours to give away!"
5942,5539381671692122744.xml,1391,4672.08,4674.24,
5943,5539381671692122744.xml,1392,4675.0,4676.01,
5944,5539381671692122744.xml,1393,4676.02,4684.13,"You said you didn't want a fuss.  No, you said I didn't want a fuss. I just went along with it. Seven  years we've been together, this was our chance to put  the bad stuff behind us."
5945,5539381671692122744.xml,1394,4684.14,4685.24,
5946,5539381671692122744.xml,1395,4686.0,4687.11,
5947,5539381671692122744.xml,1396,4687.12,4689.05,
5948,5539381671692122744.xml,1397,4689.06,4690.17,"Just calm down, I'll  go fetch it all now."
5949,5539381671692122744.xml,1398,4690.18,4692.18,Don't bother! 
5950,5539381671692122744.xml,1399,4692.19,4696.09,"Here, what's so special about  them two sisters that you had to ruin my wedding day?"
5951,5539381671692122744.xml,1400,4696.1,4698.0,
5952,5539381671692122744.xml,1401,4698.01,4701.05,"You know, some of us have had to  struggle our whole lives. But that Ronnie..."
5953,5539381671692122744.xml,1402,4701.06,4703.01,
5954,5539381671692122744.xml,1403,4703.02,4705.01,"Whoa, hold on, you don't  know nothing about her."
5955,5539381671692122744.xml,1404,4705.02,4706.15,I know a spoilt brat when I see one.  If you knew her then you'd... Then I'd what?
5956,5539381671692122744.xml,1405,4706.16,4707.1,
5957,5539381671692122744.xml,1406,4707.11,4709.18,
5958,5539381671692122744.xml,1407,4709.19,4711.04,"Then you'd realise you've got more  in common than you think, all right?"
5959,5539381671692122744.xml,1408,4711.05,4714.11,
5960,5539381671692122744.xml,1409,4714.12,4720.11,"Roxy, this is madness.  What am I supposed to do, Max, huh? "
5961,5539381671692122744.xml,1410,4720.12,4736.05,"Sit back and let your brother ruin  the happiest day of her life? What's the alternative? Are you  going to watch her get humiliated in front of all her friends and family? No. That is not going to happen.  What if he gets cold feet?  He wouldn't do that. Not to my sister. I hope you're right. If he's not at the hotel, it'll be  your head on the chopping block, not mine. Thank you."
5962,5539381671692122744.xml,1411,4736.06,4739.16,
5963,5539381671692122744.xml,1412,4739.17,4775.11,"# You make me feel brand new  # For God bless me with you... #  Kat, the vicar wants to know  what time we're starting. She ain't a vicar.  Oh, whatever she is. Shall I tell her to go? I don't know what's gone on between  you and Alfie, but I'd give anything to be in your shoes. He's the best thing that  ever happened to you, Kat... You're just too stupid to see it. "
5964,5539381671692122744.xml,1413,4775.12,4794.06,"Can I ring the bell, Rox?  You want to ring the bell? Go on then.  Thanks."
5965,5539381671692122744.xml,1414,4794.07,4804.13,"I wasn't sure if I  should've brought my bus pass... Oh, no, no, no.  This one's on us, Dot. Dot, Dot, Dot, wait, put the fag out. "
5966,5539381671692122744.xml,1415,4804.14,4805.2,Put your foot on it.  Go on then.
5967,5539381671692122744.xml,1416,4805.21,4807.08,
5968,5539381671692122744.xml,1417,4807.09,4808.18,
5969,5539381671692122744.xml,1418,4808.19,4809.23,
5970,5539381671692122744.xml,1419,4809.24,4811.14,"He'll be there.  How can you be so sure? Cos he loves her, doesn't he?"
5971,5539381671692122744.xml,1420,4811.15,4817.13,"Come on, just get on.  Right we all ready. Let's go. "
5972,5539381671692122744.xml,1421,4817.14,4818.04,
5973,5539381671692122744.xml,1422,4818.05,4819.16,
5974,5539381671692122744.xml,1423,4819.17,4820.14,Hold the bus! Roxy! 
5975,5539381671692122744.xml,1424,4820.15,4865.02,"HE WHISTLES  Hold on! I scraped as much as I  could up off the floor. I just tried to save our wedding.  I don't want a fancy wedding, Alfie.  As long as I have you. You had me the first time I  laid eyes on you, Kathleen. I've got to sit down.  He's giving me a bit of gip. Whoa, whoa, whoa, OK.  You want me to call a doctor? Alfie, you're such an old wuss.  That's it. You relax there.  You all right? Yeah. OK. Eh up. Woo! Did you feel that?  Are you sure you ain't got a  little Bobby Moore tucked up there."
5976,5539381671692122744.xml,1425,4865.03,4873.19,"Alfie, what did you mean when  you said that me and Ronnie had something in common?"
5977,5539381671692122744.xml,1426,4873.2,4877.06,
5978,5539381671692122744.xml,1427,4877.07,4885.17,I'll just run inside  and see if he's in there.
5979,5539381671692122744.xml,1428,4885.18,4888.05,
5980,5539381671692122744.xml,1429,4888.06,4889.08,
5981,5539381671692122744.xml,1430,4889.09,4893.16,"Oh, how lovely. "
5982,5539381671692122744.xml,1431,4893.17,4894.08,
5983,5539381671692122744.xml,1432,4894.09,4895.06,
5984,5539381671692122744.xml,1433,4895.07,4897.08,"These old buses  take you right back, don't they?"
5985,5539381671692122744.xml,1434,4897.09,4900.0,"Oh, it's like Cinderella's Castle. "
5986,5539381671692122744.xml,1435,4900.01,4902.03,"Yeah, she's got more  money than sense, that girl."
5987,5539381671692122744.xml,1436,4902.04,4904.09,
5988,5539381671692122744.xml,1437,4904.1,4905.11,
5989,5539381671692122744.xml,1438,4905.12,4916.03,Wouldn't you just love to get  married in a place like this? What's wrong with a  trip down the Town Hall? I bet there's loads of  free soap in the toilets and stuff. Not if I get there first... 
5990,5539381671692122744.xml,1439,4916.04,4932.18,Do you do funerals too?  Mum... I'm just making conversation.  Where are they?  That's a very good question.
5991,5539381671692122744.xml,1440,4932.19,4936.24,"Well, any sign of Jack?  Nothing. Oh, great."
5992,5539381671692122744.xml,1441,4937.0,4938.1,"Mum, come on,  what are we going to do?"
5993,5539381671692122744.xml,1442,4938.11,4939.24,
5994,5539381671692122744.xml,1443,4940.0,4941.05,
5995,5539381671692122744.xml,1444,4941.06,4943.22,I'll call Max. Tell him to go  round the block a few times.
5996,5539381671692122744.xml,1445,4943.23,4947.16,
5997,5539381671692122744.xml,1446,4947.17,4950.15,"Mum, it's too late. "
5998,5539381671692122744.xml,1447,4950.16,4956.06,You keep them here.  I'll see if I can delay things.
5999,5539381671692122744.xml,1448,4956.07,4957.1,
6000,5539381671692122744.xml,1449,4957.11,4958.11,
6001,5539381671692122744.xml,1450,4958.12,4958.16,
6002,5539381671692122744.xml,1451,4958.17,4960.07,
6003,5539381671692122744.xml,1452,4960.08,4960.14,
6004,5539381671692122744.xml,1453,4960.15,4961.14,
6005,5539381671692122744.xml,1454,4961.15,4962.0,"I'll call the Old Bill.  Max, please. He's my brother. What else am I supposed to do?"
6006,5539381671692122744.xml,1455,4962.01,4963.13,
6007,5539381671692122744.xml,1456,4963.14,4964.2,
6008,5539381671692122744.xml,1457,4964.21,4967.05,Mum's trying to buy  us some more time.
6009,5539381671692122744.xml,1458,4967.06,4968.14,How's that going to help him?  You better tell her.
6010,5539381671692122744.xml,1459,4968.15,4975.22,
6011,5539381671692122744.xml,1460,4975.23,4982.07,
6012,5539381671692122744.xml,1461,4982.08,4984.03,
6013,5539381671692122744.xml,1462,4984.04,4985.23,
6014,5539381671692122744.xml,1463,4985.24,4988.0,What're you two looking so sheepish  about? Not here. Come on.
6015,5539381671692122744.xml,1464,4988.01,4991.13,Come on.  What?
6016,5539381671692122744.xml,1465,4991.14,4993.0,
6017,5539381671692122744.xml,1466,4993.01,4998.12,
6018,5539381671692122744.xml,1467,4998.13,5007.12,
6019,5539381671692122744.xml,1468,5007.13,5011.06,
6020,5539381671692122744.xml,1469,5011.07,5012.05,
6021,5539381671692122744.xml,1470,5012.06,5013.18,
6022,5539381671692122744.xml,1471,5013.19,5017.06,
6023,5539381671692122744.xml,1472,5017.07,5019.21,"You took your time, didn't you? "
6024,5539381671692122744.xml,1473,5019.22,5021.06,
6025,5539381671692122744.xml,1474,5021.07,5028.1,"I want everything to be perfect  for my little girl. So before we get underway,  do you mind if I just ask you a few things..."
6026,5539381671692122744.xml,1475,5028.11,5052.21,"So what's all this about?  I'm sorry.  You're sorry about what?  Look, Max was right.  I should never have dragged you all the way out here. It's Jack.  What about him? He's just running a bit late. "
6027,5539381671692122744.xml,1476,5052.22,5055.05,
6028,5539381671692122744.xml,1477,5055.06,5056.17,
6029,5539381671692122744.xml,1478,5056.18,5061.0,
6030,5539381671692122744.xml,1479,5061.01,5062.07,You look amazing.  I wish I could say the same about you.
6031,5539381671692122744.xml,1480,5062.08,5064.19,
6032,5539381671692122744.xml,1481,5064.2,5066.02,
6033,5539381671692122744.xml,1482,5066.03,5070.07,"It doesn't do to keep a bride  waiting you know, Jack."
6034,5539381671692122744.xml,1483,5070.08,5073.06,
6035,5539381671692122744.xml,1484,5073.07,5075.2,"Shall I meet you in there  then, yeah? If you're lucky."
6036,5539381671692122744.xml,1485,5075.21,5078.15,
6037,5539381671692122744.xml,1486,5078.16,5084.04,
6038,5539381671692122744.xml,1487,5084.05,5084.15,
6039,5539381671692122744.xml,1488,5084.16,5087.1,
6040,5539381671692122744.xml,1489,5087.11,5092.07,
6041,5539381671692122744.xml,1490,5092.08,5116.06,"Just gonna have a word  with the guvnor. All right. I guarantee that he won't turn up.  I'm glad that my present's  on sale or return then. No. Jack and Ronnie...  they're like Rhett and Scarlett. He can't have done a runner.  Face facts, Hev. All men are pigs...  I'm so pleased  you could make it, Shirley."
6042,5539381671692122744.xml,1491,5116.07,5120.2,
6043,5539381671692122744.xml,1492,5120.21,5123.08,"Best man,  I think we're ready to go now. Great.  Cheers."
6044,5539381671692122744.xml,1493,5123.09,5128.2,"Don't look so surprised, Bill.  It's the groom's prerogative  to be late."
6045,5539381671692122744.xml,1494,5128.21,5132.11,"I never doubted you, Jack. "
