,file,shot_id,start,end,start_s,end_s,duration
5099,5539381671692122744.mp4,548,00:30:24:19,00:30:25:16,1824.19,1825.16,0.9700000000000273
5100,5539381671692122744.mp4,549,00:30:25:17,00:30:29:10,1825.17,1829.1,3.9299999999998363
5101,5539381671692122744.mp4,550,00:30:29:11,00:30:37:09,1829.11,1837.09,7.980000000000018
5102,5539381671692122744.mp4,551,00:30:37:10,00:30:39:21,1837.1,1839.21,2.1100000000001273
5103,5539381671692122744.mp4,552,00:30:39:22,00:30:41:21,1839.22,1841.21,1.990000000000009
5104,5539381671692122744.mp4,553,00:30:41:22,00:30:43:03,1841.22,1843.03,1.8099999999999454
5105,5539381671692122744.mp4,554,00:30:43:04,00:30:45:15,1843.04,1845.15,2.1100000000001273
5106,5539381671692122744.mp4,555,00:30:45:16,00:31:00:02,1845.16,1860.02,14.8599999999999
5107,5539381671692122744.mp4,556,00:31:00:03,00:31:04:18,1860.03,1864.18,4.150000000000091
5108,5539381671692122744.mp4,557,00:31:04:19,00:31:07:11,1864.19,1867.11,2.9199999999998454
5109,5539381671692122744.mp4,558,00:31:07:12,00:31:14:03,1867.12,1874.03,6.910000000000082
5110,5539381671692122744.mp4,559,00:31:14:04,00:31:16:19,1874.04,1876.19,2.150000000000091
5111,5539381671692122744.mp4,560,00:31:16:20,00:31:23:20,1876.2,1883.2,7.0
5112,5539381671692122744.mp4,561,00:31:23:21,00:31:26:19,1883.21,1886.19,2.980000000000018
5113,5539381671692122744.mp4,562,00:31:26:20,00:31:30:01,1886.2,1890.01,3.8099999999999454
5114,5539381671692122744.mp4,563,00:31:30:02,00:31:31:21,1890.02,1891.21,1.1900000000000546
5115,5539381671692122744.mp4,564,00:31:31:22,00:31:33:21,1891.22,1893.21,1.990000000000009
5116,5539381671692122744.mp4,565,00:31:33:22,00:31:46:10,1893.22,1906.1,12.879999999999882
5117,5539381671692122744.mp4,566,00:31:46:11,00:32:23:10,1906.11,1943.1,36.99000000000001
5118,5539381671692122744.mp4,567,00:32:23:11,00:32:25:02,1943.11,1945.02,1.9100000000000819
5119,5539381671692122744.mp4,568,00:32:25:03,00:32:27:03,1945.03,1947.03,2.0
5120,5539381671692122744.mp4,569,00:32:27:04,00:32:33:06,1947.04,1953.06,6.019999999999982
5121,5539381671692122744.mp4,570,00:32:33:07,00:32:45:17,1953.07,1965.17,12.100000000000136
5122,5539381671692122744.mp4,571,00:32:45:18,00:33:05:04,1965.18,1985.04,19.8599999999999
5123,5539381671692122744.mp4,572,00:33:05:05,00:33:08:00,1985.05,1988.0,2.9500000000000455
5124,5539381671692122744.mp4,573,00:33:08:01,00:33:12:22,1988.01,1992.22,4.210000000000036
5125,5539381671692122744.mp4,574,00:33:12:23,00:33:20:15,1992.23,2000.15,7.920000000000073
5126,5539381671692122744.mp4,575,00:33:20:16,00:33:25:03,2000.16,2005.03,4.869999999999891
5127,5539381671692122744.mp4,576,00:33:25:04,00:33:26:23,2005.04,2006.23,1.1900000000000546
5128,5539381671692122744.mp4,577,00:33:26:24,00:33:33:09,2006.24,2013.09,6.849999999999909
5129,5539381671692122744.mp4,578,00:33:33:10,00:33:34:08,2013.1,2014.08,0.9800000000000182
5130,5539381671692122744.mp4,579,00:33:34:09,00:33:40:16,2014.09,2020.16,6.070000000000164
5131,5539381671692122744.mp4,580,00:33:40:17,00:33:44:03,2020.17,2024.03,3.8599999999999
5132,5539381671692122744.mp4,581,00:33:44:04,00:33:51:18,2024.04,2031.18,7.1400000000001
5133,5539381671692122744.mp4,582,00:33:51:19,00:33:54:20,2031.19,2034.2,3.009999999999991
5134,5539381671692122744.mp4,583,00:33:54:21,00:34:04:18,2034.21,2044.18,9.970000000000027
5135,5539381671692122744.mp4,584,00:34:04:19,00:34:07:00,2044.19,2047.0,2.8099999999999454
5136,5539381671692122744.mp4,585,00:34:07:01,00:34:16:00,2047.01,2056.0,8.990000000000009
5137,5539381671692122744.mp4,586,00:34:16:01,00:34:19:12,2056.01,2059.12,3.1099999999996726
5138,5539381671692122744.mp4,587,00:34:19:13,00:34:28:13,2059.13,2068.13,9.0
5139,5539381671692122744.mp4,588,00:34:28:14,00:34:30:12,2068.14,2070.12,1.9800000000000182
5140,5539381671692122744.mp4,589,00:34:30:13,00:34:31:10,2070.13,2071.1,0.9699999999997999
5141,5539381671692122744.mp4,590,00:34:31:11,00:34:32:23,2071.11,2072.23,1.1199999999998909
5142,5539381671692122744.mp4,591,00:34:32:24,00:34:34:12,2072.24,2074.12,1.8800000000001091
5143,5539381671692122744.mp4,592,00:34:34:13,00:34:39:01,2074.13,2079.01,4.880000000000109
5144,5539381671692122744.mp4,593,00:34:39:02,00:34:41:10,2079.02,2081.1,2.0799999999999272
5145,5539381671692122744.mp4,594,00:34:41:11,00:34:45:18,2081.11,2085.18,4.069999999999709
5146,5539381671692122744.mp4,595,00:34:45:19,00:34:48:16,2085.19,2088.16,2.9699999999998
5147,5539381671692122744.mp4,596,00:34:48:17,00:34:51:12,2088.17,2091.12,2.949999999999818
5148,5539381671692122744.mp4,597,00:34:51:13,00:34:53:13,2091.13,2093.13,2.0
5149,5539381671692122744.mp4,598,00:34:53:14,00:35:00:11,2093.14,2100.11,6.970000000000255
5150,5539381671692122744.mp4,599,00:35:00:12,00:35:02:13,2100.12,2102.13,2.0100000000002183
5151,5539381671692122744.mp4,600,00:35:02:14,00:35:04:05,2102.14,2104.05,1.9100000000003092
5152,5539381671692122744.mp4,601,00:35:04:06,00:35:08:19,2104.06,2108.19,4.130000000000109
5153,5539381671692122744.mp4,602,00:35:08:20,00:35:12:06,2108.2,2112.06,3.8600000000001273
5154,5539381671692122744.mp4,603,00:35:12:07,00:35:14:05,2112.07,2114.05,1.9800000000000182
5155,5539381671692122744.mp4,604,00:35:14:06,00:35:21:19,2114.06,2121.19,7.130000000000109
5156,5539381671692122744.mp4,605,00:35:21:20,00:35:24:04,2121.2,2124.04,2.8400000000001455
5157,5539381671692122744.mp4,606,00:35:24:05,00:35:26:08,2124.05,2126.08,2.0299999999997453
5158,5539381671692122744.mp4,607,00:35:26:09,00:35:28:04,2126.09,2128.04,1.949999999999818
5159,5539381671692122744.mp4,608,00:35:28:05,00:35:31:18,2128.05,2131.18,3.1299999999996544
5160,5539381671692122744.mp4,609,00:35:31:19,00:35:31:21,2131.19,2131.21,0.01999999999998181
5161,5539381671692122744.mp4,610,00:35:31:22,00:35:32:23,2131.22,2132.23,1.0100000000002183
5162,5539381671692122744.mp4,611,00:35:32:24,00:35:33:16,2132.24,2133.16,0.9200000000000728
5163,5539381671692122744.mp4,612,00:35:33:17,00:35:39:18,2133.17,2139.18,6.0099999999997635
5164,5539381671692122744.mp4,613,00:35:39:19,00:35:59:08,2139.19,2159.08,19.889999999999873
5165,5539381671692122744.mp4,614,00:35:59:09,00:36:01:03,2159.09,2161.03,1.9400000000000546
5166,5539381671692122744.mp4,615,00:36:01:04,00:36:03:00,2161.04,2163.0,1.9600000000000364
5167,5539381671692122744.mp4,616,00:36:03:01,00:36:03:08,2163.01,2163.08,0.06999999999970896
5168,5539381671692122744.mp4,617,00:36:03:09,00:36:04:13,2163.09,2164.13,1.0399999999999636
5169,5539381671692122744.mp4,618,00:36:04:14,00:36:06:07,2164.14,2166.07,1.930000000000291
5170,5539381671692122744.mp4,619,00:36:06:08,00:36:07:08,2166.08,2167.08,1.0
5171,5539381671692122744.mp4,620,00:36:07:09,00:36:14:06,2167.09,2174.06,6.9699999999998
5172,5539381671692122744.mp4,621,00:36:14:07,00:36:15:03,2174.07,2175.03,0.9600000000000364
5173,5539381671692122744.mp4,622,00:36:15:04,00:36:18:04,2175.04,2178.04,3.0
5174,5539381671692122744.mp4,623,00:36:18:05,00:36:21:19,2178.05,2181.19,3.1399999999998727
5175,5539381671692122744.mp4,624,00:36:21:20,00:36:23:04,2181.2,2183.04,1.8400000000001455
5176,5539381671692122744.mp4,625,00:36:23:05,00:36:25:05,2183.05,2185.05,2.0
5177,5539381671692122744.mp4,626,00:36:25:06,00:36:40:04,2185.06,2200.04,14.980000000000018
5178,5539381671692122744.mp4,627,00:36:40:05,00:36:42:14,2200.05,2202.14,2.0899999999996908
5179,5539381671692122744.mp4,628,00:36:42:15,00:36:43:07,2202.15,2203.07,0.9200000000000728
5180,5539381671692122744.mp4,629,00:36:43:08,00:36:47:11,2203.08,2207.11,4.0300000000002
5181,5539381671692122744.mp4,630,00:36:47:12,00:36:52:10,2207.12,2212.1,4.980000000000018
5182,5539381671692122744.mp4,631,00:36:52:11,00:36:54:04,2212.11,2214.04,1.9299999999998363
5183,5539381671692122744.mp4,632,00:36:54:05,00:36:56:09,2214.05,2216.09,2.0399999999999636
5184,5539381671692122744.mp4,633,00:36:56:10,00:36:57:21,2216.1,2217.21,1.1100000000001273
5185,5539381671692122744.mp4,634,00:36:57:22,00:36:59:04,2217.22,2219.04,1.8200000000001637
5186,5539381671692122744.mp4,635,00:36:59:05,00:37:02:06,2219.05,2222.06,3.0099999999997635
5187,5539381671692122744.mp4,636,00:37:02:07,00:37:07:08,2222.07,2227.08,5.0099999999997635
5188,5539381671692122744.mp4,637,00:37:07:09,00:37:08:06,2227.09,2228.06,0.9699999999997999
5189,5539381671692122744.mp4,638,00:37:08:07,00:37:09:23,2228.07,2229.23,1.1599999999998545
5190,5539381671692122744.mp4,639,00:37:09:24,00:37:11:04,2229.24,2231.04,1.800000000000182
5191,5539381671692122744.mp4,640,00:37:11:05,00:37:13:00,2231.05,2233.0,1.949999999999818
5192,5539381671692122744.mp4,641,00:37:13:01,00:37:14:08,2233.01,2234.08,1.069999999999709
5193,5539381671692122744.mp4,642,00:37:14:09,00:37:14:16,2234.09,2234.16,0.06999999999970896
5194,5539381671692122744.mp4,643,00:37:14:17,00:37:15:11,2234.17,2235.11,0.9400000000000546
5195,5539381671692122744.mp4,644,00:37:15:12,00:37:20:08,2235.12,2240.08,4.960000000000036
5196,5539381671692122744.mp4,645,00:37:20:09,00:37:23:05,2240.09,2243.05,2.9600000000000364
5197,5539381671692122744.mp4,646,00:37:23:06,00:37:25:09,2243.06,2245.09,2.0300000000002
5198,5539381671692122744.mp4,647,00:37:25:10,00:37:31:15,2245.1,2251.15,6.050000000000182
5199,5539381671692122744.mp4,648,00:37:31:16,00:37:32:24,2251.16,2252.24,1.0799999999999272
5200,5539381671692122744.mp4,649,00:37:33:00,00:37:34:03,2253.0,2254.03,1.0300000000002
5201,5539381671692122744.mp4,650,00:37:34:04,00:37:35:16,2254.04,2255.16,1.1199999999998909
5202,5539381671692122744.mp4,651,00:37:35:17,00:37:36:23,2255.17,2256.23,1.0599999999999454
5203,5539381671692122744.mp4,652,00:37:36:24,00:37:40:23,2256.24,2260.23,3.9900000000002365
5204,5539381671692122744.mp4,653,00:37:40:24,00:37:52:03,2260.24,2272.03,11.790000000000418
5205,5539381671692122744.mp4,654,00:37:52:04,00:37:58:02,2272.04,2278.02,5.980000000000018
5206,5539381671692122744.mp4,655,00:37:58:03,00:37:59:11,2278.03,2279.11,1.0799999999999272
5207,5539381671692122744.mp4,656,00:37:59:12,00:38:01:23,2279.12,2281.23,2.1100000000001273
5208,5539381671692122744.mp4,657,00:38:01:24,00:38:07:18,2281.24,2287.18,5.940000000000055
5209,5539381671692122744.mp4,658,00:38:07:19,00:38:09:10,2287.19,2289.1,1.9099999999998545
5210,5539381671692122744.mp4,659,00:38:09:11,00:38:10:18,2289.11,2290.18,1.069999999999709
5211,5539381671692122744.mp4,660,00:38:10:19,00:38:16:24,2290.19,2296.24,6.049999999999727
5212,5539381671692122744.mp4,661,00:38:17:00,00:38:20:19,2297.0,2300.19,3.1900000000000546
5213,5539381671692122744.mp4,662,00:38:20:20,00:38:22:19,2300.2,2302.19,1.9900000000002365
5214,5539381671692122744.mp4,663,00:38:22:20,00:38:25:17,2302.2,2305.17,2.9700000000002547
5215,5539381671692122744.mp4,664,00:38:25:18,00:38:31:18,2305.18,2311.18,6.0
5216,5539381671692122744.mp4,665,00:38:31:19,00:38:35:17,2311.19,2315.17,3.980000000000018
5217,5539381671692122744.mp4,666,00:38:35:18,00:38:42:10,2315.18,2322.1,6.920000000000073
5218,5539381671692122744.mp4,667,00:38:42:11,00:38:44:06,2322.11,2324.06,1.949999999999818
5219,5539381671692122744.mp4,668,00:38:44:07,00:38:48:03,2324.07,2328.03,3.9600000000000364
5220,5539381671692122744.mp4,669,00:38:48:04,00:38:50:09,2328.04,2330.09,2.050000000000182
5221,5539381671692122744.mp4,670,00:38:50:10,00:38:51:00,2330.1,2331.0,0.900000000000091
5222,5539381671692122744.mp4,671,00:38:51:01,00:38:51:20,2331.01,2331.2,0.18999999999959982
5223,5539381671692122744.mp4,672,00:38:51:21,00:38:53:03,2331.21,2333.03,1.8200000000001637
5224,5539381671692122744.mp4,673,00:38:53:04,00:38:54:19,2333.04,2334.19,1.150000000000091
5225,5539381671692122744.mp4,674,00:38:54:20,00:38:56:12,2334.2,2336.12,1.9200000000000728
5226,5539381671692122744.mp4,675,00:38:56:13,00:38:57:18,2336.13,2337.18,1.0499999999997272
5227,5539381671692122744.mp4,676,00:38:57:19,00:38:59:08,2337.19,2339.08,1.8899999999998727
5228,5539381671692122744.mp4,677,00:38:59:09,00:38:59:19,2339.09,2339.19,0.09999999999990905
5229,5539381671692122744.mp4,678,00:38:59:20,00:39:00:17,2339.2,2340.17,0.9700000000002547
5230,5539381671692122744.mp4,679,00:39:00:18,00:39:04:02,2340.18,2344.02,3.8400000000001455
5231,5539381671692122744.mp4,680,00:39:04:03,00:39:09:07,2344.03,2349.07,5.039999999999964
5232,5539381671692122744.mp4,681,00:39:09:08,00:39:11:10,2349.08,2351.1,2.019999999999982
5233,5539381671692122744.mp4,682,00:39:11:11,00:39:16:24,2351.11,2356.24,5.129999999999654
5234,5539381671692122744.mp4,683,00:39:17:00,00:39:20:12,2357.0,2360.12,3.119999999999891
5235,5539381671692122744.mp4,684,00:39:20:13,00:39:24:11,2360.13,2364.11,3.980000000000018
5236,5539381671692122744.mp4,685,00:39:24:12,00:39:27:02,2364.12,2367.02,2.900000000000091
5237,5539381671692122744.mp4,686,00:39:27:03,00:39:28:20,2367.03,2368.2,1.169999999999618
5238,5539381671692122744.mp4,687,00:39:28:21,00:39:31:01,2368.21,2371.01,2.800000000000182
5239,5539381671692122744.mp4,688,00:39:31:02,00:39:32:16,2371.02,2372.16,1.1399999999998727
5240,5539381671692122744.mp4,689,00:39:32:17,00:39:37:15,2372.17,2377.15,4.980000000000018
5241,5539381671692122744.mp4,690,00:39:37:16,00:39:39:07,2377.16,2379.07,1.9100000000003092
5242,5539381671692122744.mp4,691,00:39:39:08,00:39:42:12,2379.08,2382.12,3.0399999999999636
5243,5539381671692122744.mp4,692,00:39:42:13,00:39:45:05,2382.13,2385.05,2.9200000000000728
5244,5539381671692122744.mp4,693,00:39:45:06,00:39:55:04,2385.06,2395.04,9.980000000000018
5245,5539381671692122744.mp4,694,00:39:55:05,00:39:57:10,2395.05,2397.1,2.049999999999727
5246,5539381671692122744.mp4,695,00:39:57:11,00:39:59:03,2397.11,2399.03,1.9200000000000728
5247,5539381671692122744.mp4,696,00:39:59:04,00:39:59:24,2399.04,2399.24,0.1999999999998181
5248,5539381671692122744.mp4,697,00:40:00:00,00:40:00:21,2400.0,2400.21,0.21000000000003638
5249,5539381671692122744.mp4,698,00:40:00:22,00:40:02:07,2400.22,2402.07,1.8500000000003638
5250,5539381671692122744.mp4,699,00:40:02:08,00:40:03:19,2402.08,2403.19,1.1100000000001273
5251,5539381671692122744.mp4,700,00:40:03:20,00:40:08:00,2403.2,2408.0,4.800000000000182
5252,5539381671692122744.mp4,701,00:40:08:01,00:40:09:16,2408.01,2409.16,1.1499999999996362
5253,5539381671692122744.mp4,702,00:40:09:17,00:40:10:20,2409.17,2410.2,1.0299999999997453
5254,5539381671692122744.mp4,703,00:40:10:21,00:40:13:14,2410.21,2413.14,2.9299999999998363
5255,5539381671692122744.mp4,704,00:40:13:15,00:40:14:22,2413.15,2414.22,1.069999999999709
5256,5539381671692122744.mp4,705,00:40:14:23,00:40:16:06,2414.23,2416.06,1.8299999999999272
5257,5539381671692122744.mp4,706,00:40:16:07,00:40:16:14,2416.07,2416.14,0.06999999999970896
5258,5539381671692122744.mp4,707,00:40:16:15,00:40:17:04,2416.15,2417.04,0.8899999999998727
5259,5539381671692122744.mp4,708,00:40:17:05,00:40:24:18,2417.05,2424.18,7.129999999999654
5260,5539381671692122744.mp4,709,00:40:24:19,00:40:26:00,2424.19,2426.0,1.8099999999999454
5261,5539381671692122744.mp4,710,00:40:26:01,00:40:28:07,2426.01,2428.07,2.0599999999999454
5262,5539381671692122744.mp4,711,00:40:28:08,00:40:33:07,2428.08,2433.07,4.9900000000002365
5263,5539381671692122744.mp4,712,00:40:33:08,00:40:47:15,2433.08,2447.15,14.070000000000164
5264,5539381671692122744.mp4,713,00:40:47:16,00:40:48:22,2447.16,2448.22,1.0599999999999454
5265,5539381671692122744.mp4,714,00:40:48:23,00:40:56:20,2448.23,2456.2,7.9699999999998
5266,5539381671692122744.mp4,715,00:40:56:21,00:41:03:15,2456.21,2463.15,6.940000000000055
5267,5539381671692122744.mp4,716,00:41:03:16,00:41:08:12,2463.16,2468.12,4.960000000000036
5268,5539381671692122744.mp4,717,00:41:08:13,00:41:10:13,2468.13,2470.13,2.0
5269,5539381671692122744.mp4,718,00:41:10:14,00:41:11:12,2470.14,2471.12,0.9800000000000182
5270,5539381671692122744.mp4,719,00:41:11:13,00:41:15:12,2471.13,2475.12,3.9899999999997817
5271,5539381671692122744.mp4,720,00:41:15:13,00:41:18:07,2475.13,2478.07,2.9400000000000546
5272,5539381671692122744.mp4,721,00:41:18:08,00:41:19:13,2478.08,2479.13,1.050000000000182
5273,5539381671692122744.mp4,722,00:41:19:14,00:41:19:24,2479.14,2479.24,0.09999999999990905
5274,5539381671692122744.mp4,723,00:41:20:00,00:41:24:08,2480.0,2484.08,4.079999999999927
5275,5539381671692122744.mp4,724,00:41:24:09,00:41:25:23,2484.09,2485.23,1.1399999999998727
5276,5539381671692122744.mp4,725,00:41:25:24,00:41:27:16,2485.24,2487.16,1.9200000000000728
5277,5539381671692122744.mp4,726,00:41:27:17,00:41:31:22,2487.17,2491.22,4.049999999999727
5278,5539381671692122744.mp4,727,00:41:31:23,00:41:33:15,2491.23,2493.15,1.9200000000000728
5279,5539381671692122744.mp4,728,00:41:33:16,00:41:35:13,2493.16,2495.13,1.9700000000002547
5280,5539381671692122744.mp4,729,00:41:35:14,00:41:37:09,2495.14,2497.09,1.9500000000002728
5281,5539381671692122744.mp4,730,00:41:37:10,00:41:38:13,2497.1,2498.13,1.0300000000002
5282,5539381671692122744.mp4,731,00:41:38:14,00:41:51:10,2498.14,2511.1,12.960000000000036
5283,5539381671692122744.mp4,732,00:41:51:11,00:41:53:02,2511.11,2513.02,1.9099999999998545
5284,5539381671692122744.mp4,733,00:41:53:03,00:41:54:20,2513.03,2514.2,1.169999999999618
5285,5539381671692122744.mp4,734,00:41:54:21,00:41:56:22,2514.21,2516.22,2.0099999999997635
5286,5539381671692122744.mp4,735,00:41:56:23,00:41:58:16,2516.23,2518.16,1.9299999999998363
5287,5539381671692122744.mp4,736,00:41:58:17,00:42:01:02,2518.17,2521.02,2.849999999999909
5288,5539381671692122744.mp4,737,00:42:01:03,00:42:07:06,2521.03,2527.06,6.029999999999745
5289,5539381671692122744.mp4,738,00:42:07:07,00:42:10:04,2527.07,2530.04,2.9699999999998
5290,5539381671692122744.mp4,739,00:42:10:05,00:42:11:08,2530.05,2531.08,1.0299999999997453
5291,5539381671692122744.mp4,740,00:42:11:09,00:42:12:14,2531.09,2532.14,1.0499999999997272
5292,5539381671692122744.mp4,741,00:42:12:15,00:42:15:04,2532.15,2535.04,2.8899999999998727
5293,5539381671692122744.mp4,742,00:42:15:05,00:42:18:17,2535.05,2538.17,3.119999999999891
5294,5539381671692122744.mp4,743,00:42:18:18,00:42:20:20,2538.18,2540.2,2.019999999999982
5295,5539381671692122744.mp4,744,00:42:20:21,00:42:22:01,2540.21,2542.01,1.800000000000182
5296,5539381671692122744.mp4,745,00:42:22:02,00:42:24:06,2542.02,2544.06,2.0399999999999636
5297,5539381671692122744.mp4,746,00:42:24:07,00:42:25:23,2544.07,2545.23,1.1599999999998545
5298,5539381671692122744.mp4,747,00:42:25:24,00:42:28:22,2545.24,2548.22,2.980000000000018
5299,5539381671692122744.mp4,748,00:42:28:23,00:42:30:18,2548.23,2550.18,1.949999999999818
5300,5539381671692122744.mp4,749,00:42:30:19,00:42:33:00,2550.19,2553.0,2.8099999999999454
5301,5539381671692122744.mp4,750,00:42:33:01,00:42:44:05,2553.01,2564.05,11.039999999999964
5302,5539381671692122744.mp4,751,00:42:44:06,00:43:01:03,2564.06,2581.03,16.970000000000255
5303,5539381671692122744.mp4,752,00:43:01:04,00:43:31:09,2581.04,2611.09,30.050000000000182
5304,5539381671692122744.mp4,753,00:43:31:10,00:43:33:14,2611.1,2613.14,2.0399999999999636
5305,5539381671692122744.mp4,754,00:43:33:15,00:43:37:03,2613.15,2617.03,3.880000000000109
5306,5539381671692122744.mp4,755,00:43:37:04,00:43:39:01,2617.04,2619.01,1.9700000000002547
5307,5539381671692122744.mp4,756,00:43:39:02,00:43:47:11,2619.02,2627.11,8.090000000000146
5308,5539381671692122744.mp4,757,00:43:47:12,00:43:49:03,2627.12,2629.03,1.9100000000003092
5309,5539381671692122744.mp4,758,00:43:49:04,00:43:51:04,2629.04,2631.04,2.0
5310,5539381671692122744.mp4,759,00:43:51:05,00:43:54:00,2631.05,2634.0,2.949999999999818
5311,5539381671692122744.mp4,760,00:43:54:01,00:43:57:22,2634.01,2637.22,3.2099999999995816
5312,5539381671692122744.mp4,761,00:43:57:23,00:44:00:14,2637.23,2640.14,2.9099999999998545
5313,5539381671692122744.mp4,762,00:44:00:15,00:44:02:17,2640.15,2642.17,2.019999999999982
5314,5539381671692122744.mp4,763,00:44:02:18,00:44:05:10,2642.18,2645.1,2.9200000000000728
5315,5539381671692122744.mp4,764,00:44:05:11,00:44:07:02,2645.11,2647.02,1.9099999999998545
5316,5539381671692122744.mp4,765,00:44:07:03,00:44:08:17,2647.03,2648.17,1.1399999999998727
5317,5539381671692122744.mp4,766,00:44:08:18,00:44:15:17,2648.18,2655.17,6.9900000000002365
5318,5539381671692122744.mp4,767,00:44:15:18,00:44:19:16,2655.18,2659.16,3.980000000000018
5319,5539381671692122744.mp4,768,00:44:19:17,00:44:22:21,2659.17,2662.21,3.0399999999999636
5320,5539381671692122744.mp4,769,00:44:22:22,00:44:26:07,2662.22,2666.07,3.850000000000364
5321,5539381671692122744.mp4,770,00:44:26:08,00:44:28:16,2666.08,2668.16,2.0799999999999272
5322,5539381671692122744.mp4,771,00:44:28:17,00:44:32:07,2668.17,2672.07,3.900000000000091
5323,5539381671692122744.mp4,772,00:44:32:08,00:44:33:17,2672.08,2673.17,1.0900000000001455
